size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
3,2376.0,4,2,1,0,3.8,0,1,0,1,0,0,0,0.5,7,22,1,0,125645.625,33,2,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1064.0,2,1,1,0,3.8,0,1,0,1,0,0,0,3.0,4,30,2,1,32873.0,31,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
4,3112.5,4,3,1,0,4.3,0,0,0,1,0,0,0,0.4,3,25,3,0,121218.0,21,2,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,564.0,1,1,0,0,1.3,0,0,0,1,0,0,0,25.0,2,12,3,0,8240.0,21,2,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
3,1869.0,3,0,1,0,2.6,0,1,1,1,1,0,0,0.3,5,22,1,1,62827.0,21,2,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1282.0,2,2,1,0,1.7,0,0,0,1,0,0,0,1.5,5,22,2,0,49250.0,31,2,1,1,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3,1539.0,3,2,1,0,7.6,0,0,0,1,0,1,0,15.0,3,36,1,0,16571.0,31,2,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2,1518.0,2,0,1,0,2.7,0,1,0,1,0,0,0,10.0,4,19,1,1,35034.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,1174.0,2,3,1,0,11.9,0,1,0,1,0,1,0,0.3,3,52,3,0,39508.0,21,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1689.0,3,0,2,0,10.9,0,1,0,1,1,1,1,0.5,4,51,3,0,51765.0,31,2,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,1302.0,2,2,1,0,13.2,1,1,0,1,0,0,0,0.4,7,63,2,1,65823.0,33,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4,2764.0,4,0,1,0,10.2,0,1,0,1,0,0,1,0.3,1,52,2,1,95149.0,21,2,1,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2,1022.0,2,0,1,0,10.5,1,1,0,1,1,0,0,0.4,3,47,2,1,35034.0,21,2,1,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3,1893.0,3,0,0,0,1.2,1,1,0,1,0,0,0,0.4,5,12,1,1,80247.0,31,2,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
2,1414.0,2,1,0,0,1.9,0,1,0,1,0,0,0,1.5,4,20,2,1,45346.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
4,2424.0,4,0,1,0,11.1,1,1,1,1,0,0,0,0.5,6,58,1,1,125645.625,33,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,1376.0,2,2,1,0,5.5,0,1,0,1,0,0,0,3.0,4,32,1,1,46572.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
4,3032.0,5,1,1,0,9.6,0,0,0,1,0,0,0,0.8,3,48,1,1,99979.0,31,2,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1098.0,3,1,2,0,13.1,0,1,0,1,1,1,1,2.5,10,57,2,0,68865.0,33,2,1,1,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3,1890.0,3,2,1,0,11.4,1,1,0,1,0,1,0,0.8,3,50,1,1,72913.0,31,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3,2025.0,4,3,1,0,7.0,0,1,0,1,0,0,0,1.0,3,33,3,0,67315.0,31,2,1,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
2,1186.0,2,3,1,0,9.8,0,0,0,1,0,0,0,4.0,5,68,3,1,36609.0,31,2,1,0,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,1582.0,3,2,1,0,8.7,0,1,0,1,1,0,0,25.0,4,39,2,1,29063.0,21,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2,1120.0,2,3,0,0,8.0,0,1,0,1,0,0,0,0.2,5,40,2,1,64054.0,33,2,1,1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,1935.0,3,2,0,0,9.1,1,0,0,1,0,0,0,0.3,4,46,1,1,53823.0,21,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2,1352.0,2,0,1,0,12.7,0,1,0,0,0,0,1,10.0,3,59,2,1,35840.0,21,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,1040.0,2,1,0,0,12.6,0,1,0,1,0,0,0,0.4,1,61,1,1,31865.0,21,2,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3,1539.0,4,0,1,0,3.3,0,0,1,1,0,0,0,1.5,5,41,2,1,48074.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1286.0,3,3,1,0,12.1,0,0,0,1,0,0,0,0.3,5,60,2,1,47181.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2136.0,4,2,1,0,5.7,0,0,0,1,0,0,0,0.4,6,29,1,1,111667.0,33,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,584.0,1,0,0,0,7.3,0,0,0,1,0,0,0,1.0,2,42,2,0,15225.0,31,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3,2337.0,4,2,0,0,7.9,0,1,0,1,0,0,0,1.2,6,37,2,1,84835.0,33,2,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
3,2109.0,3,0,1,0,8.3,0,0,0,1,0,1,0,0.5,5,40,1,0,58558.0,31,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2,1502.0,2,3,2,0,11.4,0,1,0,1,1,1,0,0.3,5,50,2,1,61857.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2,1120.0,2,0,1,0,3.7,0,0,0,0,0,0,0,15.0,2,24,2,0,13407.0,31,2,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1458.0,2,2,0,0,11.4,1,1,0,1,0,0,0,1.5,4,56,2,1,43716.0,31,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
3,1524.0,3,1,1,0,7.9,0,1,0,1,0,1,0,4.0,3,50,3,0,52178.0,31,2,1,0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,1086.0,3,3,2,0,14.0,1,1,0,1,1,1,1,0.3,1,68,2,1,39057.0,21,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,2208.0,3,3,1,0,0.5,0,0,0,1,0,0,0,15.0,5,17,1,1,24730.0,31,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2,1030.0,2,2,1,0,5.9,1,1,1,1,0,0,0,0.4,10,32,1,1,47287.0,33,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,680.0,1,2,2,0,5.4,0,0,0,1,1,1,1,10.0,1,28,2,0,16936.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
3,2241.0,4,2,0,0,8.2,0,0,0,1,0,0,0,0.3,3,47,2,0,72413.0,21,2,1,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2,1374.0,3,3,2,0,0.6,0,1,0,1,1,1,1,0.4,5,11,3,0,74262.0,33,2,1,0,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,1168.0,3,2,0,0,12.5,1,1,1,1,0,0,0,1.5,3,58,1,1,32457.0,31,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,2229.0,3,0,2,0,11.8,0,0,1,1,1,1,1,0.4,1,54,2,1,120278.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
2,1574.0,3,1,0,0,1.3,0,0,0,1,0,0,0,25.0,4,15,2,1,24300.0,21,2,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,1170.0,3,2,2,0,7.8,0,0,0,1,1,1,1,0.5,2,40,3,0,34507.0,31,2,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4,2012.0,4,0,1,0,5.1,1,1,1,1,1,1,0,0.2,10,28,1,1,125645.625,33,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2,1434.0,2,1,1,0,7.0,1,0,0,1,0,1,0,0.4,4,43,2,1,56420.0,31,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3,1698.0,3,1,2,0,3.4,1,1,1,1,1,1,1,0.2,5,20,1,1,125645.625,33,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3,1638.0,3,3,1,0,7.2,1,1,0,1,0,0,0,10.0,4,37,2,1,36259.0,21,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,792.0,1,2,2,0,14.4,0,1,0,1,1,0,1,10.0,4,72,2,0,19923.0,21,2,1,1,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2,1222.0,2,1,0,0,10.0,0,0,0,1,0,0,0,0.4,3,54,1,1,47707.0,31,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2,1170.0,2,2,2,0,7.2,0,1,0,1,1,1,1,0.2,9,40,1,0,90086.0,33,2,1,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3,2385.0,3,3,0,0,1.5,0,1,0,1,0,0,0,0.5,4,11,2,0,52973.0,31,2,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1334.0,3,1,1,0,11.5,1,0,1,1,1,0,0,1.0,6,71,2,1,56599.0,33,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2070.0,3,2,1,0,12.3,0,1,0,1,0,0,1,0.3,1,63,2,0,86097.0,21,2,1,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1641.0,4,1,2,0,8.9,0,1,1,1,1,1,0,25.0,1,47,1,1,31072.0,21,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4,2296.0,4,1,0,0,2.2,0,1,0,0,0,0,0,20.0,1,30,2,1,26462.0,31,2,0,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3,2184.0,4,2,1,0,3.5,0,0,0,1,0,0,0,20.0,3,24,3,0,32906.0,31,2,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3,1932.0,4,0,1,0,9.1,0,0,0,1,1,0,0,0.2,5,47,1,0,125645.625,33,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,1599.0,3,0,1,0,2.6,0,0,0,1,1,0,0,10.0,1,18,2,1,38848.0,21,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3,1896.0,3,1,2,0,9.2,0,1,0,1,1,1,1,0.4,2,41,2,0,107268.0,31,2,1,1,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,644.0,1,0,2,0,13.7,1,0,0,1,1,1,1,0.2,6,65,2,0,55610.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3,1971.0,3,2,2,0,12.6,0,1,0,1,1,1,1,3.0,2,59,2,1,61136.0,21,2,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,513.0,1,3,1,0,7.0,1,1,0,1,0,0,1,1.0,6,42,1,0,20477.0,33,2,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1200.0,2,3,1,0,12.1,1,0,1,1,0,0,0,2.5,5,55,1,1,56571.0,33,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,772.0,1,2,1,0,6.3,0,1,0,1,0,0,1,3.0,5,37,2,1,25315.0,21,2,1,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,623.0,1,3,1,0,7.5,1,0,0,1,0,0,0,25.0,5,42,1,0,10704.0,21,2,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2,1240.0,2,0,2,0,4.2,0,1,0,1,1,1,1,15.0,1,30,3,0,15793.0,31,2,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,1504.0,2,0,1,0,7.5,0,1,0,1,1,0,0,20.0,4,48,1,1,19322.0,31,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,1526.0,2,2,2,0,3.6,0,1,0,1,1,1,1,0.8,1,19,3,1,71705.0,31,2,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,581.0,1,0,1,0,13.3,0,1,0,1,0,0,0,3.0,5,67,2,0,18374.0,21,2,1,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
2,1600.0,2,0,2,0,7.9,0,1,0,1,1,1,1,0.3,5,39,3,1,57505.0,21,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3,1896.0,3,3,0,0,9.9,1,1,1,1,0,0,0,2.5,10,45,1,1,87690.0,33,2,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2148.0,3,1,1,0,13.6,0,1,0,1,0,0,0,0.5,3,60,3,1,51602.0,31,2,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1,645.0,1,1,0,0,12.6,1,1,0,1,0,0,0,0.5,3,61,2,0,20736.0,21,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1,731.0,1,1,1,0,8.4,1,0,0,1,0,0,1,3.0,3,40,1,0,20107.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1512.0,3,0,1,0,1.6,0,1,0,1,0,0,1,0.3,3,12,3,0,47758.0,21,2,1,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3,1665.0,4,3,2,0,11.4,1,1,0,1,1,1,1,0.4,3,57,1,1,73955.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
3,1794.0,3,2,1,0,8.3,0,0,0,1,0,0,0,1.5,5,60,1,1,55513.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3,1722.0,4,0,2,0,6.2,0,0,0,1,1,1,1,1.0,5,38,2,1,57985.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,1638.0,3,2,0,0,10.6,1,1,0,1,0,0,0,4.0,2,64,1,1,49699.0,31,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3,1593.0,4,3,1,0,10.0,1,1,0,1,0,0,0,3.0,5,54,2,1,49667.0,21,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,650.0,1,3,2,0,6.6,1,1,0,1,1,1,1,0.5,3,36,2,0,19066.0,31,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,1314.0,2,1,1,0,10.7,0,1,0,1,0,0,0,25.0,3,47,1,1,23602.0,21,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2,1054.0,3,3,0,0,5.0,0,1,0,1,0,0,0,0.3,4,27,2,1,37520.0,21,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,551.0,2,2,1,0,10.8,1,0,0,1,0,0,0,1.2,7,56,1,0,26797.0,33,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3,2049.0,3,0,2,0,11.2,0,1,0,0,1,1,1,20.0,2,69,2,1,31094.0,31,2,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,2316.0,4,2,2,0,1.0,0,1,1,1,1,1,1,10.0,1,15,2,1,64948.0,21,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,1148.0,2,0,0,0,11.1,0,1,0,1,0,0,0,1.0,5,50,2,1,27271.0,31,2,1,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1170.0,2,0,1,0,12.1,0,0,0,1,1,0,0,4.0,1,60,3,1,40934.0,31,2,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,697.0,1,1,2,0,1.5,0,1,0,1,0,1,1,15.0,5,17,2,0,9941.0,31,2,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1176.0,3,2,1,0,0.7,0,1,0,1,0,0,0,3.0,1,17,2,1,34652.0,21,2,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,1514.0,2,2,1,0,8.9,0,0,0,1,0,0,0,0.3,4,42,2,0,51034.0,21,2,1,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,545.0,1,3,2,0,7.7,1,1,0,1,1,1,1,0.5,5,41,1,0,26045.0,21,2,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3,1575.0,3,1,2,0,13.7,1,1,0,1,1,1,1,0.4,1,67,2,1,73620.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3,1788.0,3,0,1,0,7.5,0,0,0,1,0,0,0,1.2,10,41,3,0,73312.0,33,2,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,601.0,1,0,2,0,12.6,0,0,0,1,1,1,1,1.0,7,70,1,0,28636.0,33,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,506.0,1,3,1,0,12.4,0,0,0,1,0,0,0,0.5,5,63,2,1,13624.0,31,2,1,1,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1206.0,3,1,1,0,8.6,0,1,0,1,0,0,0,3.0,5,49,3,0,38286.0,21,2,1,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,515.0,1,3,0,0,6.8,1,1,0,0,0,0,0,20.0,2,48,2,0,6395.0,31,2,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3,1785.0,3,2,1,0,7.2,0,0,0,1,1,0,0,0.3,1,40,2,0,52987.0,21,2,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3,1647.0,3,1,1,0,1.3,0,1,0,1,0,0,0,0.8,4,14,3,1,52350.0,31,2,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,1046.0,2,1,0,0,1.4,0,1,0,1,0,0,0,4.0,1,27,1,1,30533.0,31,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1216.0,2,2,1,0,10.0,0,0,0,1,1,0,0,2.5,8,53,1,0,57398.0,33,2,1,0,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,777.0,1,2,1,0,5.1,1,1,0,1,1,0,1,3.0,1,31,1,0,26275.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
4,2900.0,5,1,0,0,8.8,0,1,1,1,0,0,0,0.5,5,44,2,1,94647.0,21,2,1,1,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
2,1422.0,2,1,1,0,12.2,0,0,0,1,0,0,0,25.0,2,61,1,1,22790.0,21,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1156.0,2,3,1,0,13.1,0,0,0,1,0,0,1,0.5,3,59,2,1,30864.0,31,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,719.0,1,1,2,0,6.4,0,1,0,1,1,1,1,3.0,3,32,3,0,24555.0,21,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
2,1458.0,2,2,0,0,1.0,0,0,0,1,0,0,0,2.5,8,14,2,0,68227.0,33,2,1,1,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
4,2208.0,4,0,1,0,10.5,0,1,0,1,1,0,0,3.0,1,57,1,1,73839.0,31,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
4,2644.0,4,2,0,0,13.1,0,0,1,1,0,0,0,0.3,3,57,1,1,98055.0,21,2,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2,1344.0,3,1,1,0,7.6,0,1,0,1,1,0,0,1.2,10,42,3,0,55975.0,33,2,1,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,2061.0,3,1,0,0,14.6,0,0,0,1,0,0,0,0.4,5,63,1,0,81188.0,33,2,1,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2,1290.0,3,2,2,0,11.4,0,0,0,1,1,1,1,2.5,10,55,3,1,69457.0,33,2,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
4,3112.5,4,0,1,0,4.4,1,1,1,1,0,0,1,3.0,5,32,1,1,106674.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3,1971.0,3,2,1,0,2.4,0,1,1,1,0,0,1,25.0,3,20,1,1,35006.0,21,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2,1190.0,2,1,1,0,4.0,1,1,0,1,0,1,1,0.8,3,31,2,1,47173.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,701.0,1,1,2,0,8.7,1,0,0,1,1,1,1,1.0,10,49,1,0,30845.0,33,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
