size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
2,1162.0,2,3,2,0,6.9,0,0,0,1,1,1,1,0.4,146738,586952,7,33,3,0,73369.0,33,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1416.0,2,2,1,0,14.4,0,1,0,1,0,0,1,0.5,114370,285925,5,67,1,1,57185.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,667.0,1,1,0,0,6.0,1,1,0,1,0,0,0,2.5,62046,279207,7,37,1,0,31023.0,33,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3,1626.0,3,0,0,0,11.3,0,1,0,1,0,0,0,15.0,39986,99965,4,55,3,1,19993.0,31,2,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1016.0,2,1,1,0,13.9,0,1,0,1,0,0,0,0.5,50112,250560,4,64,3,0,25056.0,31,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1156.0,2,2,2,0,13.0,0,0,0,1,1,1,1,3.0,73786,221358,2,67,2,1,36893.0,21,2,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,633.0,2,2,1,0,10.2,0,1,0,1,0,0,0,10.0,26638,106552,1,54,3,0,13319.0,21,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,641.0,2,2,1,0,8.8,1,1,0,1,0,0,0,1.2,53290,186515,9,44,2,0,26645.0,33,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
3,2238.0,4,2,1,0,5.4,0,1,0,1,1,0,0,25.0,83072,373824,1,32,3,0,41536.0,21,2,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2,1246.0,3,0,1,0,14.4,1,0,1,1,0,0,1,2.5,142558,712790,8,65,1,1,71279.0,33,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1176.0,2,2,1,0,3.6,1,0,0,1,0,0,0,0.3,76908,230724,4,29,2,1,38454.0,21,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2,1018.0,2,2,2,0,11.8,0,1,1,1,1,1,1,0.3,98976,494880,1,58,1,1,49488.0,21,2,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2,1000.0,2,3,1,0,8.6,0,1,0,1,1,1,0,15.0,27704,124668,1,44,2,1,13852.0,31,2,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4,2760.0,4,3,0,0,11.5,1,1,0,1,0,0,0,1.5,179802,719208,1,58,1,1,89901.0,31,2,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
2,1500.0,2,1,0,0,11.7,1,1,0,1,0,0,0,0.5,72200,361000,5,60,2,1,36100.0,31,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3,2247.0,3,2,1,0,3.8,0,1,0,1,0,0,0,0.4,165654,496962,2,25,1,0,82827.0,31,2,1,0,0,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
4,2632.0,5,2,2,0,14.5,1,1,0,1,1,1,0,1.0,166932,667728,5,66,1,1,83466.0,31,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3,2169.0,3,1,0,0,14.2,0,1,0,1,0,0,0,0.5,158594,713673,5,62,1,1,79297.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,564.0,1,1,1,0,12.7,0,0,0,0,0,0,0,25.0,18414,64449,2,64,2,0,9207.0,21,2,0,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2,1386.0,2,1,1,0,3.6,0,1,0,0,0,0,1,15.0,35288,105864,1,26,1,0,17644.0,31,2,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1220.0,2,3,1,0,4.0,0,0,0,1,0,0,1,15.0,27910,69775,5,24,2,1,13955.0,31,2,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2,1398.0,3,0,1,0,2.1,0,0,0,1,0,0,1,0.8,94486,330701,4,21,1,1,47243.0,31,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3,1599.0,3,1,1,0,6.1,1,1,0,1,0,0,0,3.0,90544,316904,2,33,2,1,45272.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,1084.0,2,2,1,0,3.8,0,0,0,1,0,0,0,1.0,57784,288920,1,22,2,0,28892.0,31,2,1,1,0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,691.0,1,0,0,0,3.0,0,0,0,1,0,0,0,0.3,39228,156912,3,22,1,0,19614.0,21,2,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4,2820.0,4,1,1,0,3.8,1,1,1,1,1,1,0,1.5,168362,757629,5,41,2,1,84181.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1458.0,3,2,2,0,13.7,1,1,0,1,1,1,1,0.5,179890,629615,5,62,1,1,89945.0,33,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1492.0,2,0,2,0,7.8,0,1,0,1,1,1,1,15.0,45402,227010,4,36,3,1,22701.0,31,2,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,700.0,2,1,1,0,13.1,1,1,0,1,0,0,1,1.5,41004,143514,4,75,1,0,20502.0,31,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4,3112.5,4,3,1,0,5.3,0,0,0,1,0,0,0,1.5,187270,842715,4,46,2,1,93635.0,31,2,1,1,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1448.0,2,1,1,0,8.9,1,1,1,1,0,1,1,2.5,132636,331590,10,44,2,1,66318.0,33,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
2,1588.0,2,2,1,0,5.4,1,0,1,1,0,0,0,2.5,150518,677331,8,36,1,1,75259.0,33,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2,1388.0,2,2,1,0,2.4,0,0,0,1,1,0,0,0.4,110360,441440,5,20,3,1,55180.0,21,2,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2,1478.0,3,1,1,0,10.2,0,1,0,1,0,1,1,1.0,90034,225085,1,46,1,1,45017.0,31,2,1,0,0,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2,1190.0,2,0,1,0,9.4,0,1,0,1,0,0,0,20.0,32318,161590,2,54,2,1,16159.0,31,2,0,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4,2528.0,4,0,0,0,7.8,0,0,0,1,0,0,0,25.0,77472,193680,2,39,2,1,38736.0,21,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1568.0,2,3,0,0,12.1,1,0,1,1,0,0,0,0.5,86716,346864,5,58,1,1,43358.0,31,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,1030.0,2,3,1,0,4.1,0,1,0,1,0,0,1,0.3,83472,417360,1,22,2,0,41736.0,21,2,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4,2424.0,4,1,1,0,12.1,0,1,0,1,0,1,1,10.0,117012,585060,3,55,1,1,58506.0,21,2,1,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2,1436.0,3,1,0,0,5.4,1,1,0,1,0,0,0,4.0,100734,302202,3,33,1,1,50367.0,31,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3,1503.0,4,3,1,0,2.4,1,1,1,1,0,0,1,0.4,134250,335625,7,21,2,1,67125.0,33,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2,1584.0,2,2,2,0,8.8,1,1,0,1,1,1,1,0.8,142950,428850,1,45,2,1,71475.0,31,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1010.0,2,0,1,0,1.9,1,0,1,1,0,0,0,0.4,86106,344424,1,12,1,1,43053.0,31,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,566.0,1,1,0,0,14.6,0,1,0,1,0,0,0,3.0,29292,117168,2,82,1,1,14646.0,31,2,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,552.0,1,2,2,0,10.6,1,1,0,1,1,1,1,0.4,47830,167405,3,48,2,0,23915.0,21,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
2,1162.0,2,2,1,0,10.8,1,0,0,1,1,1,0,0.5,94942,332297,4,55,2,1,47471.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2,1350.0,2,3,2,0,9.4,0,1,0,1,1,1,1,15.0,36022,108066,2,51,1,1,18011.0,31,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,651.0,2,3,0,0,3.8,0,1,0,0,0,0,0,15.0,15292,45876,4,26,1,0,7646.0,31,2,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3,1710.0,4,2,1,0,13.7,0,1,0,1,0,0,0,0.4,159050,795250,4,69,2,0,79525.0,33,2,1,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3,2106.0,3,0,1,0,14.7,0,0,0,1,0,0,0,0.8,163560,490680,2,72,3,1,81780.0,31,2,1,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,1330.0,2,3,1,0,7.2,0,1,0,1,0,0,0,15.0,29902,89706,3,36,2,1,14951.0,31,2,0,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1056.0,2,3,1,0,10.1,0,1,0,1,0,1,0,0.5,112106,448424,6,45,3,1,56053.0,33,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,531.0,1,3,1,0,13.0,0,0,0,1,0,0,0,20.0,13628,54512,5,73,1,1,6814.0,31,2,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,613.0,2,3,1,0,14.0,1,0,0,1,0,0,0,0.4,46002,184008,4,61,2,0,23001.0,21,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2,1044.0,2,0,2,0,14.4,0,1,0,1,1,1,1,0.5,101868,305604,5,66,1,1,50934.0,21,2,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2,1348.0,2,0,1,0,1.6,0,1,0,1,0,1,0,3.0,87626,438130,5,18,1,1,43813.0,31,2,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
2,1260.0,2,0,0,0,7.7,0,0,0,1,0,0,0,0.4,97510,438795,6,36,2,1,48755.0,33,2,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4,2836.0,5,3,2,0,5.0,1,1,0,1,1,1,0,0.2,387490,1743705,4,29,1,1,125645.625,33,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1366.0,2,3,0,0,1.1,0,0,0,1,0,0,0,10.0,62606,250424,5,9,1,1,31303.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
3,1728.0,3,0,1,0,8.1,1,1,1,1,0,0,0,2.5,199888,899496,4,47,2,1,99944.0,33,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,695.0,1,3,1,0,7.0,0,1,0,1,0,0,0,15.0,18200,45500,3,43,1,1,9100.0,31,2,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,1542.0,3,1,1,0,6.1,1,0,1,1,0,0,0,0.5,113372,453488,3,33,1,1,56686.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2,1070.0,2,2,1,0,1.2,1,1,0,1,0,1,0,3.0,68568,205704,5,19,2,1,34284.0,21,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,770.0,1,2,1,0,8.6,0,1,0,1,0,0,0,2.5,68356,239246,9,40,3,0,34178.0,33,2,1,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,552.0,2,0,2,0,10.2,1,1,0,1,1,1,0,3.0,36124,144496,1,68,1,0,18062.0,31,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2,1522.0,2,2,0,0,1.7,1,1,0,1,0,0,0,1.0,77606,271621,5,14,2,1,38803.0,31,2,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1284.0,3,3,1,0,5.2,1,1,1,1,0,0,0,0.5,120812,362436,10,31,1,1,60406.0,33,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,1292.0,3,3,2,0,13.9,0,1,0,1,1,1,1,0.2,201458,805832,4,70,1,0,100729.0,33,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,1776.0,4,1,1,0,12.2,1,1,1,1,0,0,0,0.3,128692,321730,5,57,2,1,64346.0,21,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3,1728.0,4,3,2,0,6.0,1,1,1,1,0,1,1,0.5,102992,257480,2,35,1,1,51496.0,31,2,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,1006.0,2,0,1,0,12.8,0,0,0,1,1,1,0,3.0,67898,271592,3,73,3,0,33949.0,31,2,1,0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3,1944.0,4,0,0,0,5.0,1,0,0,1,0,0,0,3.0,118942,356826,1,40,1,1,59471.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,800.0,1,2,1,0,3.6,0,0,0,1,0,0,1,15.0,16904,59164,5,19,1,0,8452.0,31,2,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1156.0,2,3,1,0,9.4,0,1,0,1,1,1,0,1.5,83140,374130,5,63,2,0,41570.0,31,2,1,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1294.0,3,3,1,0,13.9,1,1,0,1,1,0,0,0.5,96072,240180,4,66,1,1,48036.0,21,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
2,1340.0,3,0,0,0,9.2,1,0,0,1,0,0,0,0.3,92522,462610,4,49,2,1,46261.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1258.0,2,3,1,0,14.3,0,0,0,1,0,0,0,25.0,51844,233298,4,65,3,1,25922.0,21,2,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False
2,1104.0,3,0,1,0,12.8,1,0,1,1,0,0,1,2.5,119708,359124,6,62,2,1,59854.0,33,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1578.0,2,2,1,0,9.4,0,1,1,1,0,0,0,3.0,85788,343152,3,65,1,1,42894.0,31,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2232.0,3,3,1,0,12.0,0,0,0,1,0,0,0,10.0,102820,308460,2,61,2,1,51410.0,21,2,1,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3,2094.0,3,0,2,0,0.6,1,0,0,1,1,1,1,1.5,141238,423714,4,12,1,1,70619.0,31,2,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,562.0,1,2,1,0,10.6,0,0,0,1,0,0,0,20.0,16584,82920,5,66,1,0,8292.0,31,2,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,1236.0,2,1,1,0,5.3,1,0,0,1,0,0,1,0.3,86050,215125,1,35,1,1,43025.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,556.0,1,0,0,0,9.6,1,1,0,1,0,0,0,3.0,29044,87132,5,50,1,0,14522.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3,2286.0,4,1,2,0,10.3,0,0,0,1,1,1,1,3.0,170486,852430,2,57,1,1,85243.0,31,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,1476.0,2,1,2,0,0.8,1,1,1,1,1,1,1,1.0,134668,538672,5,19,1,1,67334.0,33,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1228.0,2,1,0,0,12.8,0,1,0,1,0,0,0,1.5,60758,182274,4,62,2,1,30379.0,31,2,1,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,2376.0,3,1,1,0,9.3,0,0,0,1,0,1,0,25.0,75784,227352,3,51,3,1,37892.0,21,2,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2,1262.0,3,2,1,0,1.2,0,1,0,1,1,0,0,20.0,33314,83285,2,22,1,0,16657.0,31,2,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,1056.0,2,3,1,0,7.3,1,1,1,1,0,0,0,0.4,107926,539630,5,35,2,1,53963.0,33,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2,1194.0,2,2,0,0,14.3,0,1,0,1,0,0,0,0.5,110646,331938,8,69,1,1,55323.0,33,2,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,1983.0,3,0,0,0,1.4,0,1,0,1,0,0,0,1.5,102662,307986,1,20,1,1,51331.0,31,2,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,681.0,1,3,1,0,14.4,0,1,0,1,0,0,0,3.0,37746,113238,4,62,1,0,18873.0,21,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,1522.0,2,1,1,0,5.6,0,1,0,1,0,0,0,15.0,35226,140904,5,29,1,1,17613.0,31,2,0,0,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,740.0,2,0,1,0,5.6,0,0,0,1,0,0,0,4.0,44960,112400,3,34,3,0,22480.0,31,2,1,0,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2,1550.0,2,1,1,0,2.7,0,1,0,1,0,0,0,1.0,149012,745060,4,40,3,0,74506.0,33,2,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
3,1920.0,4,3,0,0,6.5,1,0,1,1,0,0,0,0.2,223584,894336,10,37,1,1,111792.0,33,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,1312.0,3,1,2,0,8.5,1,1,0,1,1,0,1,0.3,117238,293095,3,40,2,1,58619.0,21,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,711.0,1,1,1,0,1.9,1,0,0,1,0,1,0,4.0,43050,129150,4,23,1,0,21525.0,31,2,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,625.0,1,1,2,0,14.3,0,0,0,1,1,1,1,0.3,56284,281420,1,66,2,1,28142.0,21,2,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,554.0,2,2,1,0,8.2,1,1,0,1,0,0,0,0.3,37126,129941,3,37,1,0,18563.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3,2223.0,4,3,2,0,4.8,0,1,0,1,1,1,1,0.5,292864,1025024,10,29,3,0,125645.625,33,2,1,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2,1506.0,2,0,1,0,1.8,1,1,1,1,0,0,1,1.0,87900,307650,1,18,1,1,43950.0,31,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4,2076.0,4,0,0,0,0.6,0,1,0,1,0,0,0,1.0,111592,278980,1,15,1,1,55796.0,31,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1528.0,2,1,1,0,13.3,0,0,0,1,0,0,0,0.4,134328,470148,5,67,1,1,67164.0,21,2,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4,2448.0,5,3,2,0,10.0,0,0,0,1,1,1,1,2.5,266448,1332240,8,53,2,0,125645.625,33,2,1,1,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
4,3112.5,5,0,1,0,12.8,1,1,1,1,0,0,0,0.4,275730,827190,4,56,2,1,125645.625,33,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,1350.0,3,1,1,0,13.9,1,0,1,1,0,0,0,0.2,204934,1024670,5,68,2,1,102467.0,33,2,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2,1586.0,2,2,1,0,10.3,1,0,1,1,0,0,0,2.5,140050,560200,6,53,1,1,70025.0,33,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3,2214.0,3,3,1,0,9.0,0,1,0,1,0,0,0,1.0,170494,596729,7,50,1,0,85247.0,33,2,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1600.0,2,1,0,0,5.1,0,1,0,1,0,0,0,0.4,125306,438571,4,27,2,0,62653.0,31,2,1,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
