listing_id,area_type,availability,location,zone,market_status,property_type,size_bhk,society,total_sqft,bath,balcony,furnishing,facing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,water_source,nearest_metro_station,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,pets_allowed,dietary_preference,rent_price_inr_per_month
BLR-XPND-2051,Carpet Area,Ready To Move,Banaswadi,East,Normal,Apartment,2,Prestige,1388,2,1,Fully Furnished,South-East,5-10 years,13.8,1,1,0,1,1,1,1,Tanker,Baiyappanahalli,3.0,86558,302953,2,69,1,1,1,Any,43279
BLR-XPND-2052,Carpet Area,Ready To Move,Yelahanka,North,Cold,Apartment,3,Mantri,1749,3,3,Fully Furnished,South,5-10 years,14.3,1,1,0,1,1,1,1,Borewell,Nagasandra,10.0,89256,357024,4,67,2,1,1,Any,44628
BLR-XPND-2053,Carpet Area,Ready To Move,Thanisandra,North,Normal,Apartment,2,Prestige,1450,2,3,Fully Furnished,East,5-10 years,6.6,0,1,1,1,1,0,1,Borewell,Nagawara,3.0,97630,292890,5,37,2,1,1,Any,48815
BLR-XPND-2054,Super built-up Area,Ready To Move,Thanisandra,North,Normal,Builder Floor,3,Sobha,2187,3,3,Semi-Furnished,South-East,0-1 years,1.6,0,1,0,1,0,0,0,Tanker,Nagawara,3.0,148420,519470,2,20,1,1,1,Any,74210
BLR-XPND-2055,Carpet Area,Ready To Move,MG Road,Central,Hot,Builder Floor,3,Unknown,1947,3,3,Fully Furnished,South-East,0-1 years,2.2,0,1,0,1,1,1,1,Borewell,MG Road,0.2,324200,1621000,6,21,2,0,1,Any,162100
BLR-XPND-2056,Carpet Area,03-Mar,MG Road,Central,Hot,Apartment,1,Sobha,731,1,1,Semi-Furnished,South,0-1 years,11.6,1,1,0,1,0,0,1,Tanker,MG Road,0.2,105030,420120,7,58,1,0,1,Any,52515
BLR-XPND-2057,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Builder Floor,1,Sobha,766,1,0,Fully Furnished,South,0-1 years,7.8,0,0,0,1,1,1,1,Borewell + Tanker,Baiyappanahalli,3.0,61380,276210,3,49,1,1,1,Any,30690
BLR-XPND-2058,Carpet Area,Ready To Move,Jayanagar,South,Normal,Independent House,2,Sobha,1462,2,3,Unfurnished,South-East,10+ years,6.0,0,1,0,1,0,0,0,Cauvery,Jayanagar,0.4,100150,400600,2,34,3,1,1,Veg Only,50075
BLR-XPND-2059,Super built-up Area,Ready To Move,Indiranagar,Central,Hot,Builder Floor,2,Prestige,1378,2,2,Unfurnished,South,1-5 years,13.1,0,1,0,1,0,0,0,Tanker,Indiranagar,0.5,138510,346275,10,66,1,1,0,Any,69255
BLR-XPND-2060,Carpet Area,Ready To Move,Marathahalli,East,Normal,Apartment,2,Prestige,1112,2,0,Fully Furnished,South-East,0-1 years,5.4,1,1,0,1,0,1,1,Tanker,Kundalahalli,1.5,94140,470700,5,37,2,1,1,Any,47070
BLR-XPND-2061,Super built-up Area,Ready To Move,Electronic City,South,Normal,Apartment,2,Unknown,1222,2,3,Unfurnished,North-East,0-1 years,7.0,1,0,1,1,0,0,0,Cauvery + Borewell,Electronic City,0.5,64834,162085,3,40,2,1,1,Any,32417
BLR-XPND-2062,Built-up Area,Ready To Move,Koramangala,South,Hot,Independent House,1,Brigade,736,1,0,Semi-Furnished,South-East,1-5 years,14.7,0,1,0,1,0,0,0,Cauvery + Borewell,BTM Layout,2.5,75338,301352,7,71,2,0,0,Any,37669
BLR-XPND-2063,Built-up Area,Ready To Move,Devanahalli,North,Cold,Apartment,3,Sobha,2298,4,1,Fully Furnished,South-East,5-10 years,6.6,0,0,0,1,1,1,1,Borewell + Tanker,None,25.0,90028,270084,3,38,1,1,1,Any,45014
BLR-XPND-2064,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Independent House,2,Sobha,1520,3,1,Unfurnished,South-East,10+ years,10.4,0,1,0,1,0,0,0,Cauvery,Mantri Square,0.5,97132,291396,1,54,2,1,1,Veg Only,48566
BLR-XPND-2065,Super built-up Area,07-Apr,Indiranagar,Central,Hot,Apartment,1,Unknown,763,1,1,Semi-Furnished,West,1-5 years,13.2,1,1,0,1,0,0,0,Tanker,Indiranagar,0.5,82478,247434,5,62,2,0,1,Any,41239
BLR-XPND-2066,Super built-up Area,Ready To Move,Kanakapura Road,South,Normal,Independent House,3,Brigade,1509,3,3,Unfurnished,West,1-5 years,12.0,0,1,0,1,0,0,0,Borewell,Silk Institute,1.0,81744,286104,4,60,2,0,0,Any,40872
BLR-XPND-2067,Carpet Area,Ready To Move,MG Road,Central,Hot,Independent House,3,Prestige,2238,3,3,Unfurnished,West,0-1 years,2.6,0,1,0,1,0,0,0,Borewell,MG Road,0.2,289220,867660,10,19,1,0,0,Veg Only,144610
BLR-XPND-2068,Super built-up Area,19-Feb,Hebbal,North,Normal,Independent House,3,Unknown,2241,3,3,Fully Furnished,South-East,10+ years,10.8,0,0,0,1,1,1,1,Tanker,Hebbal,0.3,185614,649649,3,54,2,1,1,Any,92807
BLR-XPND-2069,Carpet Area,Ready To Move,Hoskote,East,Cold,Independent House,3,Sobha,2079,3,1,Unfurnished,North-East,5-10 years,14.8,0,1,0,1,0,0,0,Tanker,None,20.0,49690,149070,2,81,3,1,0,Any,24845
BLR-XPND-2070,Super built-up Area,Ready To Move,MG Road,Central,Hot,Independent House,3,Brigade,2388,4,2,Unfurnished,North,5-10 years,4.0,0,1,0,1,0,0,0,Tanker,MG Road,0.2,266370,665925,9,21,1,1,1,Any,133185
BLR-XPND-2071,Super built-up Area,26-Feb,Koramangala,South,Hot,Apartment,3,Brigade,1647,4,3,Unfurnished,North,1-5 years,7.3,1,0,1,1,0,0,0,Tanker,BTM Layout,2.5,157714,473142,10,39,2,1,1,Any,78857
BLR-XPND-2072,Super built-up Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,2,Mantri,1210,2,0,Semi-Furnished,West,0-1 years,10.3,0,0,1,1,0,1,1,Tanker,Silk Board,4.0,85174,255522,3,58,1,1,1,Veg Only,42587
BLR-XPND-2073,Super built-up Area,25-Feb,Ulsoor,Central,Hot,Apartment,1,Prestige,708,1,1,Semi-Furnished,East,1-5 years,10.3,1,1,0,1,0,0,1,Borewell + Tanker,Ulsoor,0.4,68848,344240,9,48,1,0,1,Veg Only,34424
BLR-XPND-2074,Built-up Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,3,Unknown,2079,3,2,Semi-Furnished,East,1-5 years,14.8,0,1,0,1,1,0,0,Borewell + Tanker,Silk Board,4.0,145732,437196,2,79,2,1,1,Any,72866
BLR-XPND-2075,Built-up Area,14-Feb,Ulsoor,Central,Hot,Independent House,3,Unknown,1806,3,0,Semi-Furnished,North-East,1-5 years,12.4,0,1,0,1,0,0,0,Tanker,Ulsoor,0.4,182718,456795,10,54,1,0,0,Any,91359
BLR-XPND-2076,Carpet Area,Ready To Move,Hoskote,East,Cold,Apartment,3,Brigade,1575,3,1,Semi-Furnished,West,10+ years,14.8,0,1,0,0,1,0,0,Borewell,None,20.0,41662,145817,2,89,2,1,1,Any,20831
BLR-XPND-2077,Super built-up Area,07-Mar,Kanakapura Road,South,Normal,Apartment,3,Prestige,1893,3,0,Fully Furnished,North,0-1 years,14.0,0,0,0,1,1,1,0,Cauvery + Borewell,Silk Institute,1.0,143428,501998,4,70,2,1,1,Any,71714
BLR-XPND-2078,Carpet Area,Ready To Move,Vijayanagar,West,Normal,Independent House,2,Unknown,1126,2,1,Semi-Furnished,West,5-10 years,10.5,0,1,0,1,0,0,1,Cauvery + Borewell,Vijayanagar,0.3,71924,215772,4,48,3,1,1,Any,35962
BLR-XPND-2079,Carpet Area,Ready To Move,Vijayanagar,West,Normal,Apartment,3,Unknown,1830,3,1,Semi-Furnished,East,0-1 years,2.8,1,0,0,1,0,0,1,Borewell,Vijayanagar,0.3,134392,604764,5,22,2,1,1,Any,67196
BLR-XPND-2080,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Apartment,2,Mantri,1198,2,3,Fully Furnished,South,1-5 years,9.0,1,1,1,1,1,1,0,Tanker,Indiranagar,0.5,148562,519967,8,46,1,1,1,Any,74281
BLR-XPND-2081,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Sobha,1444,2,3,Fully Furnished,North-East,5-10 years,11.7,0,1,0,1,1,1,1,Tanker,Gottigere,1.5,95950,431775,1,52,2,1,1,Veg Only,47975
BLR-XPND-2082,Super built-up Area,23-Mar,Devanahalli,North,Cold,Builder Floor,1,Unknown,571,1,2,Semi-Furnished,West,0-1 years,11.7,0,1,0,1,0,0,0,Borewell + Tanker,None,25.0,22822,114110,3,51,3,0,0,Any,11411
BLR-XPND-2083,Built-up Area,28-Apr,Kanakapura Road,South,Normal,Apartment,2,Brigade,1502,2,3,Unfurnished,South,1-5 years,1.4,1,0,1,1,0,0,0,Tanker,Silk Institute,1.0,81964,204910,1,18,2,1,1,Any,40982
BLR-XPND-2084,Carpet Area,Ready To Move,JP Nagar,South,Normal,Apartment,2,Standalone,1022,2,2,Semi-Furnished,South,10+ years,0.8,0,1,0,1,0,0,0,Cauvery + Borewell,JP Nagar,0.8,69376,277504,2,10,2,1,1,Any,34688
BLR-XPND-2085,Built-up Area,Ready To Move,Thanisandra,North,Normal,Independent House,1,Prestige,793,1,1,Semi-Furnished,North,5-10 years,6.2,0,1,0,1,0,0,0,Tanker,Nagawara,3.0,44390,177560,3,39,3,1,1,Any,22195
BLR-XPND-2086,Carpet Area,Ready To Move,Yelahanka,North,Cold,Apartment,2,Sobha,1504,2,2,Semi-Furnished,East,5-10 years,10.2,0,1,0,1,1,0,0,Borewell + Tanker,Nagasandra,10.0,68072,306324,2,49,1,1,1,Any,34036
BLR-XPND-2087,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Builder Floor,4,Sobha,2720,4,3,Fully Furnished,South,10+ years,7.4,0,0,0,1,1,1,1,Borewell,Baiyappanahalli,3.0,183890,643615,4,55,2,0,1,Veg Only,91945
BLR-XPND-2088,Carpet Area,Ready To Move,Anekal,South,Cold,Builder Floor,2,Prestige,1574,3,2,Semi-Furnished,North-East,5-10 years,14.9,0,0,0,0,0,0,0,Cauvery,None,15.0,34284,102852,3,64,3,0,1,Any,17142
BLR-XPND-2089,Super built-up Area,Ready To Move,Koramangala,South,Hot,Independent House,2,Brigade,1286,3,1,Semi-Furnished,South-East,10+ years,9.6,0,0,0,1,1,0,0,Tanker,BTM Layout,2.5,113224,452896,9,53,1,0,1,Any,56612
BLR-XPND-2090,Super built-up Area,Ready To Move,Vijayanagar,West,Normal,Independent House,4,Sobha,2224,4,1,Semi-Furnished,East,0-1 years,2.5,0,1,0,1,1,0,0,Borewell,Vijayanagar,0.3,167466,837330,1,22,3,1,1,Any,83733
BLR-XPND-2091,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Brigade,1338,3,0,Semi-Furnished,North,5-10 years,13.6,0,1,1,1,1,1,0,Cauvery + Borewell,Gottigere,1.5,73554,183885,4,69,2,1,1,Any,36777
BLR-XPND-2092,Built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Brigade,1196,2,2,Unfurnished,South-East,10+ years,3.9,0,0,0,1,0,0,0,Cauvery,Gottigere,1.5,62046,217161,5,21,1,1,1,Any,31023
BLR-XPND-2093,Carpet Area,01-Apr,Marathahalli,East,Normal,Apartment,3,Standalone,1836,3,0,Unfurnished,North,10+ years,12.8,1,1,1,1,0,0,0,Borewell,Kundalahalli,1.5,101526,406104,2,71,2,1,1,Any,50763
BLR-XPND-2094,Carpet Area,10-Feb,JP Nagar,South,Normal,Apartment,3,Mantri,1893,3,1,Semi-Furnished,North-East,10+ years,0.8,1,1,1,1,0,0,0,Cauvery + Borewell,JP Nagar,0.8,130556,522224,2,11,2,1,1,Any,65278
BLR-XPND-2095,Carpet Area,23-Feb,Koramangala,South,Hot,Builder Floor,2,Brigade,1032,2,1,Semi-Furnished,West,10+ years,11.8,0,1,0,1,1,1,1,Borewell,BTM Layout,2.5,93868,234670,6,60,3,0,0,Veg Only,46934
BLR-XPND-2096,Built-up Area,Ready To Move,Anekal,South,Cold,Apartment,1,Unknown,574,1,1,Fully Furnished,South,1-5 years,3.2,0,1,0,1,1,1,1,Cauvery + Borewell,None,15.0,15776,55216,4,26,1,0,1,Any,7888
BLR-XPND-2097,Built-up Area,Ready To Move,Indiranagar,Central,Hot,Independent House,3,Prestige,1896,4,0,Semi-Furnished,South,10+ years,10.0,0,0,0,1,0,1,0,Borewell,Indiranagar,0.5,191048,477620,9,47,3,1,1,Veg Only,95524
BLR-XPND-2098,Super built-up Area,Ready To Move,Thanisandra,North,Normal,Apartment,1,Sobha,799,2,3,Semi-Furnished,East,0-1 years,1.7,0,1,0,1,0,0,0,Borewell + Tanker,Nagawara,3.0,51302,230859,5,11,2,0,1,Any,25651
BLR-XPND-2099,Super built-up Area,04-Apr,Whitefield,East,Hot,Apartment,2,Brigade,1252,2,0,Semi-Furnished,West,0-1 years,12.8,1,1,1,1,0,0,0,Tanker,Kadugodi,1.0,114216,342648,6,80,1,1,1,Any,57108
BLR-XPND-2100,Super built-up Area,Ready To Move,Electronic City,South,Normal,Independent House,2,Sobha,1010,2,1,Semi-Furnished,North-East,1-5 years,13.3,0,1,0,1,0,0,0,Tanker,Electronic City,0.5,53516,214064,3,60,3,1,1,Veg Only,26758
BLR-XPND-2101,Super built-up Area,Ready To Move,Anekal,South,Cold,Independent House,3,Sobha,1917,4,1,Semi-Furnished,East,5-10 years,1.6,0,1,0,1,0,0,0,Cauvery,None,15.0,40366,141281,1,14,3,0,1,Any,20183
BLR-XPND-2102,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Apartment,2,Unknown,1060,3,2,Semi-Furnished,South-East,1-5 years,2.3,1,1,1,1,0,0,0,Cauvery + Borewell,Mantri Square,0.5,79806,199515,5,24,2,1,1,Any,39903
BLR-XPND-2103,Super built-up Area,27-Mar,Devanahalli,North,Cold,Independent House,3,Brigade,1632,3,3,Semi-Furnished,North-East,5-10 years,10.6,0,1,0,1,0,0,0,Borewell,None,25.0,53622,214488,3,48,1,1,1,Any,26811
BLR-XPND-2104,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Apartment,2,Unknown,1028,2,2,Unfurnished,East,0-1 years,4.3,0,1,0,1,0,0,0,Cauvery,Vijayanagar,0.3,68124,238434,5,32,2,1,1,Any,34062
BLR-XPND-2105,Carpet Area,24-Apr,Bannerghatta Road,South,Normal,Apartment,1,Mantri,702,1,3,Semi-Furnished,North,1-5 years,12.8,1,0,0,1,1,0,0,Cauvery + Borewell,Gottigere,1.5,43728,131184,2,59,2,0,1,Veg Only,21864
BLR-XPND-2106,Super built-up Area,Ready To Move,Yelahanka,North,Cold,Apartment,4,Mantri,2900,4,0,Semi-Furnished,South,10+ years,14.4,0,1,0,1,0,0,0,Tanker,Nagasandra,10.0,131266,525064,4,66,2,1,1,Any,65633
BLR-XPND-2107,Built-up Area,Ready To Move,Thanisandra,North,Normal,Apartment,2,Brigade,1222,3,0,Semi-Furnished,South-East,5-10 years,3.5,1,1,0,1,0,0,0,Borewell + Tanker,Nagawara,3.0,67070,234745,4,25,2,1,1,Any,33535
BLR-XPND-2108,Carpet Area,06-Mar,Yelahanka,North,Cold,Apartment,2,Prestige,1578,2,3,Semi-Furnished,South,0-1 years,8.9,1,1,0,1,0,0,0,Borewell,Nagasandra,10.0,85646,428230,3,42,1,1,1,Any,42823
BLR-XPND-2109,Built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,2,Prestige,1494,2,3,Unfurnished,East,0-1 years,8.4,1,1,0,1,0,0,0,Borewell,Baiyappanahalli,3.0,89760,314160,1,48,1,1,1,Veg Only,44880
BLR-XPND-2110,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Independent House,1,Prestige,544,1,3,Fully Furnished,South-East,0-1 years,7.4,0,0,0,1,1,1,1,Tanker,Rajajinagar,0.4,51904,155712,5,38,3,1,1,Any,25952
BLR-XPND-2111,Super built-up Area,01-Apr,Bannerghatta Road,South,Normal,Apartment,1,Unknown,642,1,3,Semi-Furnished,North-East,0-1 years,13.0,0,0,0,1,0,0,0,Tanker,Gottigere,1.5,42744,106860,4,58,2,0,1,Any,21372
BLR-XPND-2112,Carpet Area,01-Apr,Kanakapura Road,South,Normal,Apartment,4,Prestige,2748,4,3,Semi-Furnished,North-East,10+ years,8.2,1,1,0,1,0,1,0,Cauvery,Silk Institute,1.0,139490,418470,4,39,1,1,1,Any,69745
BLR-XPND-2113,Super built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,1,Mantri,752,1,1,Fully Furnished,South,10+ years,8.9,0,0,0,1,1,1,1,Tanker,Gottigere,1.5,51796,129490,3,40,2,0,1,Any,25898
BLR-XPND-2114,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,1,Brigade,682,1,2,Semi-Furnished,South-East,10+ years,7.5,0,0,0,1,0,0,0,Borewell,Baiyappanahalli,3.0,37898,113694,2,48,1,0,1,Any,18949
BLR-XPND-2115,Super built-up Area,Ready To Move,Marathahalli,East,Normal,Builder Floor,1,Standalone,639,2,1,Unfurnished,South-East,5-10 years,13.6,0,0,0,1,0,0,0,Tanker,Kundalahalli,1.5,35446,88615,2,67,3,0,1,Any,17723
BLR-XPND-2116,Super built-up Area,Ready To Move,Vijayanagar,West,Normal,Builder Floor,2,Standalone,1584,2,2,Semi-Furnished,North-East,5-10 years,13.5,0,1,0,1,0,0,0,Borewell,Vijayanagar,0.3,99884,449478,1,66,3,1,1,Veg Only,49942
BLR-XPND-2117,Built-up Area,Ready To Move,Devanahalli,North,Cold,Apartment,2,Sobha,1312,2,3,Semi-Furnished,North-East,1-5 years,7.9,0,1,0,1,0,1,1,Tanker,None,25.0,46270,208215,4,37,1,1,1,Any,23135
BLR-XPND-2118,Super built-up Area,Ready To Move,Thanisandra,North,Normal,Apartment,2,Standalone,1488,2,0,Semi-Furnished,North,1-5 years,13.3,1,1,0,1,0,1,0,Borewell + Tanker,Nagawara,3.0,89228,267684,5,61,1,1,1,Any,44614
BLR-XPND-2119,Built-up Area,19-Feb,Malleshwaram,West,Normal,Independent House,2,Standalone,1314,2,0,Semi-Furnished,East,1-5 years,10.6,0,1,0,1,1,1,0,Cauvery,Mantri Square,0.5,99798,399192,2,50,2,0,1,Veg Only,49899
BLR-XPND-2120,Built-up Area,01-Apr,HSR Layout,South,Hot,Builder Floor,1,Standalone,763,1,0,Unfurnished,North-East,5-10 years,3.3,0,1,0,1,0,0,0,Cauvery + Borewell,Bommanahalli,1.2,57798,202293,6,26,3,0,1,Any,28899
BLR-XPND-2121,Built-up Area,Ready To Move,MG Road,Central,Hot,Builder Floor,2,Unknown,1332,2,0,Semi-Furnished,North,0-1 years,8.9,0,1,0,1,0,0,0,Borewell,MG Road,0.2,191128,764512,9,42,1,0,0,Any,95564
BLR-XPND-2122,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,4,Brigade,2864,4,1,Semi-Furnished,North,5-10 years,11.9,1,0,1,1,0,0,0,Borewell + Tanker,Baiyappanahalli,3.0,154060,770300,2,66,1,1,1,Any,77030
BLR-XPND-2123,Built-up Area,Ready To Move,Indiranagar,Central,Hot,Apartment,2,Sobha,1180,2,1,Fully Furnished,South-East,1-5 years,4.2,1,1,1,1,1,1,1,Tanker,Indiranagar,0.5,156058,546203,8,21,2,1,1,Any,78029
BLR-XPND-2124,Carpet Area,Ready To Move,Sarjapur Road,East,Normal,Apartment,2,Prestige,1574,3,1,Semi-Furnished,South,5-10 years,14.8,0,0,1,1,0,0,0,Borewell + Tanker,Silk Board,4.0,100634,402536,5,88,2,1,1,Any,50317
BLR-XPND-2125,Built-up Area,Ready To Move,Malleshwaram,West,Normal,Apartment,2,Standalone,1432,3,1,Fully Furnished,West,5-10 years,2.5,1,0,0,1,1,0,1,Tanker,Mantri Square,0.5,115712,404992,3,23,2,1,1,Veg Only,57856
BLR-XPND-2126,Super built-up Area,Ready To Move,Hoskote,East,Cold,Apartment,2,Sobha,1386,2,3,Semi-Furnished,East,10+ years,1.2,1,1,0,1,0,1,1,Tanker,None,20.0,38082,95205,5,22,2,1,1,Veg Only,19041
BLR-XPND-2127,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Apartment,2,Brigade,1458,3,3,Semi-Furnished,East,0-1 years,4.3,0,0,1,1,0,0,0,Cauvery + Borewell,Rajajinagar,0.4,119528,597640,3,32,1,1,1,Any,59764
BLR-XPND-2128,Super built-up Area,Ready To Move,Hoskote,East,Cold,Builder Floor,3,Mantri,2166,3,2,Fully Furnished,East,0-1 years,5.5,0,1,0,1,1,1,1,Borewell,None,20.0,83488,333952,4,33,1,1,1,Any,41744
BLR-XPND-2129,Built-up Area,Ready To Move,Ulsoor,Central,Hot,Builder Floor,2,Sobha,1170,2,3,Fully Furnished,East,0-1 years,6.7,0,0,0,1,1,1,1,Borewell + Tanker,Ulsoor,0.4,150244,751220,7,33,2,1,1,Any,75122
BLR-XPND-2130,Carpet Area,13-Feb,Rajajinagar,West,Normal,Independent House,2,Sobha,1586,3,3,Unfurnished,North-East,5-10 years,11.7,0,1,0,1,0,0,0,Cauvery,Rajajinagar,0.4,97282,437769,1,53,2,1,1,Any,48641
BLR-XPND-2131,Built-up Area,10-Apr,Indiranagar,Central,Hot,Apartment,3,Standalone,2271,3,1,Semi-Furnished,West,0-1 years,10.4,1,1,1,1,0,0,0,Tanker,Indiranagar,0.5,267176,1202292,6,49,2,1,1,Any,133588
BLR-XPND-2132,Carpet Area,Ready To Move,Ulsoor,Central,Hot,Apartment,2,Mantri,1106,2,1,Semi-Furnished,North,10+ years,13.1,1,1,0,1,1,1,1,Tanker,Ulsoor,0.4,101086,303258,6,64,2,1,1,Veg Only,50543
BLR-XPND-2133,Super built-up Area,Ready To Move,MG Road,Central,Hot,Apartment,2,Mantri,1400,2,2,Fully Furnished,North-East,10+ years,4.0,1,1,1,1,1,1,1,Tanker,MG Road,0.2,192958,675353,9,25,2,1,1,Any,96479
BLR-XPND-2134,Super built-up Area,Ready To Move,Kanakapura Road,South,Normal,Apartment,3,Standalone,1542,3,1,Semi-Furnished,East,0-1 years,3.4,1,0,1,1,0,0,0,Cauvery + Borewell,Silk Institute,1.0,95912,383648,3,19,1,1,1,Any,47956
BLR-XPND-2135,Carpet Area,Ready To Move,Jayanagar,South,Normal,Apartment,1,Standalone,529,1,0,Unfurnished,West,5-10 years,11.3,1,0,0,1,0,0,0,Borewell,Jayanagar,0.4,36082,126287,2,54,2,0,1,Veg Only,18041
BLR-XPND-2136,Carpet Area,23-Feb,Thanisandra,North,Normal,Builder Floor,2,Unknown,1350,2,1,Semi-Furnished,North,0-1 years,1.5,0,0,0,1,0,0,1,Borewell + Tanker,Nagawara,3.0,85338,384021,1,14,2,1,1,Any,42669
BLR-XPND-2137,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Apartment,2,Brigade,1408,2,0,Fully Furnished,North-East,1-5 years,6.7,0,0,0,1,1,0,1,Cauvery + Borewell,Rajajinagar,0.4,129002,645010,4,32,2,1,1,Any,64501
BLR-XPND-2138,Carpet Area,Ready To Move,Kanakapura Road,South,Normal,Apartment,3,Standalone,2130,3,3,Semi-Furnished,South-East,5-10 years,10.9,0,1,1,1,0,0,0,Cauvery,Silk Institute,1.0,106880,320640,3,51,1,1,1,Any,53440
BLR-XPND-2139,Super built-up Area,Ready To Move,JP Nagar,South,Normal,Apartment,2,Unknown,1292,2,2,Semi-Furnished,North-East,10+ years,1.0,1,1,1,1,0,0,0,Cauvery + Borewell,JP Nagar,0.8,84854,254562,4,16,2,1,1,Any,42427
BLR-XPND-2140,Carpet Area,Ready To Move,Devanahalli,North,Cold,Apartment,3,Standalone,1887,3,2,Fully Furnished,South,0-1 years,11.9,1,1,0,0,1,1,1,Borewell + Tanker,None,25.0,91296,228240,2,59,1,1,1,Any,45648
BLR-XPND-2141,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,3,Brigade,2124,3,3,Unfurnished,South,5-10 years,5.9,1,1,0,1,0,0,0,Tanker,Baiyappanahalli,3.0,109092,490914,5,41,2,1,1,Any,54546
BLR-XPND-2142,Built-up Area,Ready To Move,Jayanagar,South,Normal,Independent House,4,Mantri,3076,4,2,Semi-Furnished,North-East,5-10 years,13.8,0,1,0,1,0,0,1,Tanker,Jayanagar,0.4,237296,593240,1,68,2,1,0,Veg Only,118648
BLR-XPND-2143,Super built-up Area,19-Feb,Hebbal,North,Normal,Apartment,3,Standalone,1773,4,1,Semi-Furnished,North-East,0-1 years,3.2,1,1,0,1,0,0,0,Tanker,Hebbal,0.3,146962,440886,4,19,1,1,1,Any,73481
BLR-XPND-2144,Built-up Area,13-Feb,Hoskote,East,Cold,Builder Floor,3,Sobha,2382,3,1,Semi-Furnished,North,1-5 years,11.0,0,1,0,1,0,0,0,Borewell,None,20.0,71818,251363,3,56,1,0,0,Any,35909
BLR-XPND-2145,Carpet Area,Ready To Move,Koramangala,South,Hot,Apartment,4,Standalone,2656,5,1,Unfurnished,West,0-1 years,9.4,1,1,1,1,0,0,0,Cauvery + Borewell,BTM Layout,2.5,262898,1051592,6,46,2,1,1,Any,131449
BLR-XPND-2146,Carpet Area,Ready To Move,Thanisandra,North,Normal,Apartment,2,Standalone,1312,2,2,Fully Furnished,North-East,0-1 years,14.1,1,0,0,1,1,1,0,Tanker,Nagawara,3.0,101510,253775,1,62,1,1,1,Any,50755
BLR-XPND-2147,Built-up Area,Ready To Move,Yelahanka,North,Cold,Builder Floor,4,Sobha,2776,4,0,Fully Furnished,South-East,1-5 years,13.9,0,1,0,1,1,1,1,Tanker,Nagasandra,10.0,158772,793860,5,62,3,0,1,Any,79386
BLR-XPND-2148,Super built-up Area,Ready To Move,Anekal,South,Cold,Apartment,3,Sobha,2373,3,1,Semi-Furnished,North-East,0-1 years,2.4,0,1,1,0,0,0,1,Tanker,None,15.0,59820,179460,4,16,2,1,1,Any,29910
BLR-XPND-2149,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Independent House,1,Mantri,737,1,2,Semi-Furnished,East,1-5 years,3.2,0,1,0,1,1,0,0,Tanker,Indiranagar,0.5,77428,387140,6,17,2,0,1,Any,38714
BLR-XPND-2150,Super built-up Area,Ready To Move,Indiranagar,Central,Hot,Builder Floor,3,Standalone,1566,4,0,Unfurnished,North,10+ years,4.3,0,0,0,1,0,0,0,Tanker,Indiranagar,0.5,142060,497210,7,28,3,1,0,Any,71030
BLR-XPND-2151,Carpet Area,Ready To Move,Rajajinagar,West,Normal,Independent House,4,Sobha,3196,4,3,Semi-Furnished,North,10+ years,7.9,0,1,0,1,1,0,0,Cauvery + Borewell,Rajajinagar,0.4,229436,1032462,5,44,2,1,0,Any,114718
BLR-XPND-2152,Carpet Area,24-Feb,HSR Layout,South,Hot,Builder Floor,2,Unknown,1052,2,1,Unfurnished,North,0-1 years,6.0,0,0,0,1,0,0,0,Borewell,Bommanahalli,1.2,95434,238585,8,33,2,1,1,Any,47717
BLR-XPND-2153,Super built-up Area,11-Mar,Indiranagar,Central,Hot,Builder Floor,2,Unknown,1016,3,0,Semi-Furnished,East,1-5 years,11.4,0,1,0,1,1,0,0,Borewell + Tanker,Indiranagar,0.5,107690,430760,9,54,2,0,1,Any,53845
BLR-XPND-2154,Carpet Area,Ready To Move,Malleshwaram,West,Normal,Independent House,2,Sobha,1094,2,3,Fully Furnished,East,1-5 years,11.5,0,1,0,1,1,1,1,Tanker,Mantri Square,0.5,98436,492180,5,57,3,1,1,Veg Only,49218
